INFO : 2021-08-26 20:51:38,146 : Dir raw_data/2017-18 already exists
DEBUG : 2021-08-26 20:51:59,821 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/80b27724-f6f8-44f9-a799-27acb1a86dad/text {"id": "80b27724-f6f8-44f9-a799-27acb1a86dad"}
DEBUG : 2021-08-26 20:51:59,831 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/80b27724-f6f8-44f9-a799-27acb1a86dad/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:59,831 : Finished Request
DEBUG : 2021-08-26 20:51:59,831 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/d07da087-cfb5-450c-b6df-75790fc5930e/text {"id": "d07da087-cfb5-450c-b6df-75790fc5930e"}
DEBUG : 2021-08-26 20:51:59,847 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/d07da087-cfb5-450c-b6df-75790fc5930e/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:59,847 : Finished Request
DEBUG : 2021-08-26 20:51:59,847 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/ea8397ce-060c-4efe-9234-d9add248a5bc/text {"id": "ea8397ce-060c-4efe-9234-d9add248a5bc"}
DEBUG : 2021-08-26 20:51:59,863 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/ea8397ce-060c-4efe-9234-d9add248a5bc/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:59,863 : Finished Request
DEBUG : 2021-08-26 20:51:59,863 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/52cccd6b-b2bd-41dd-b753-7dd23d62f99c/text {"id": "52cccd6b-b2bd-41dd-b753-7dd23d62f99c"}
DEBUG : 2021-08-26 20:51:59,878 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/52cccd6b-b2bd-41dd-b753-7dd23d62f99c/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:59,878 : Finished Request
DEBUG : 2021-08-26 20:51:59,878 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/d5832c9b-74a9-4c8d-b311-21d2b3e0bd42/text {"id": "d5832c9b-74a9-4c8d-b311-21d2b3e0bd42"}
DEBUG : 2021-08-26 20:51:59,895 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/d5832c9b-74a9-4c8d-b311-21d2b3e0bd42/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:59,895 : Finished Request
DEBUG : 2021-08-26 20:51:59,895 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/94922b4b-d26f-4c6b-be6a-014c8f49d002/text {"id": "94922b4b-d26f-4c6b-be6a-014c8f49d002"}
DEBUG : 2021-08-26 20:51:59,911 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/94922b4b-d26f-4c6b-be6a-014c8f49d002/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:59,911 : Finished Request
DEBUG : 2021-08-26 20:51:59,911 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/6c13a40c-a48a-41a1-b2f6-425178ed8534/text {"id": "6c13a40c-a48a-41a1-b2f6-425178ed8534"}
DEBUG : 2021-08-26 20:51:59,927 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/6c13a40c-a48a-41a1-b2f6-425178ed8534/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:59,927 : Finished Request
DEBUG : 2021-08-26 20:51:59,927 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/23e0b71a-461c-4b4e-88a9-06bd1e1297ea/text {"id": "23e0b71a-461c-4b4e-88a9-06bd1e1297ea"}
DEBUG : 2021-08-26 20:51:59,953 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/23e0b71a-461c-4b4e-88a9-06bd1e1297ea/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:59,954 : Finished Request
DEBUG : 2021-08-26 20:51:59,954 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/656cd4c6-f03d-4bc0-ac82-3b34c3fcb040/text {"id": "656cd4c6-f03d-4bc0-ac82-3b34c3fcb040"}
DEBUG : 2021-08-26 20:51:59,969 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/656cd4c6-f03d-4bc0-ac82-3b34c3fcb040/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:59,970 : Finished Request
DEBUG : 2021-08-26 20:51:59,970 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/f4786d58-675f-479c-a7dd-4052eb9fbc49/text {"id": "f4786d58-675f-479c-a7dd-4052eb9fbc49"}
DEBUG : 2021-08-26 20:51:59,985 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/f4786d58-675f-479c-a7dd-4052eb9fbc49/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:51:59,985 : Finished Request
DEBUG : 2021-08-26 20:51:59,985 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/6a955a6d-6aaa-4f36-a9f8-13261c3d4c33/text {"id": "6a955a6d-6aaa-4f36-a9f8-13261c3d4c33"}
DEBUG : 2021-08-26 20:52:00,001 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/6a955a6d-6aaa-4f36-a9f8-13261c3d4c33/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,001 : Finished Request
DEBUG : 2021-08-26 20:52:00,001 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/36ec31a2-c0c6-4d2f-bb75-39489b9146e9/text {"id": "36ec31a2-c0c6-4d2f-bb75-39489b9146e9"}
DEBUG : 2021-08-26 20:52:00,020 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/36ec31a2-c0c6-4d2f-bb75-39489b9146e9/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,020 : Finished Request
DEBUG : 2021-08-26 20:52:00,021 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/63950d94-ab4a-4937-b73f-6cc2ad7a78dc/text {"id": "63950d94-ab4a-4937-b73f-6cc2ad7a78dc"}
DEBUG : 2021-08-26 20:52:00,031 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/63950d94-ab4a-4937-b73f-6cc2ad7a78dc/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,031 : Finished Request
DEBUG : 2021-08-26 20:52:00,031 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/084d56a8-8be0-4a4d-aade-a6317eb18f40/text {"id": "084d56a8-8be0-4a4d-aade-a6317eb18f40"}
DEBUG : 2021-08-26 20:52:00,047 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/084d56a8-8be0-4a4d-aade-a6317eb18f40/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,047 : Finished Request
DEBUG : 2021-08-26 20:52:00,047 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/6be6f350-14fb-4114-b887-5a90f63f1fe7/text {"id": "6be6f350-14fb-4114-b887-5a90f63f1fe7"}
DEBUG : 2021-08-26 20:52:00,062 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/6be6f350-14fb-4114-b887-5a90f63f1fe7/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,062 : Finished Request
DEBUG : 2021-08-26 20:52:00,062 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/03193f66-8673-477f-99b6-0653d7ebdbcd/text {"id": "03193f66-8673-477f-99b6-0653d7ebdbcd"}
DEBUG : 2021-08-26 20:52:00,078 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/03193f66-8673-477f-99b6-0653d7ebdbcd/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,078 : Finished Request
DEBUG : 2021-08-26 20:52:00,078 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/ac77d45e-7112-4499-8005-f4e9ccdaafad/text {"id": "ac77d45e-7112-4499-8005-f4e9ccdaafad"}
DEBUG : 2021-08-26 20:52:00,096 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/ac77d45e-7112-4499-8005-f4e9ccdaafad/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,096 : Finished Request
DEBUG : 2021-08-26 20:52:00,096 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/27764970-5692-41f9-baaf-63dd5d413442/text {"id": "27764970-5692-41f9-baaf-63dd5d413442"}
DEBUG : 2021-08-26 20:52:00,112 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/27764970-5692-41f9-baaf-63dd5d413442/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,112 : Finished Request
DEBUG : 2021-08-26 20:52:00,112 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/e911929c-f081-452d-b0cd-f31fbdc405f0/text {"id": "e911929c-f081-452d-b0cd-f31fbdc405f0"}
DEBUG : 2021-08-26 20:52:00,127 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/e911929c-f081-452d-b0cd-f31fbdc405f0/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,127 : Finished Request
DEBUG : 2021-08-26 20:52:00,127 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/27eb8388-8a12-4a37-a511-c9b8929051e8/text {"id": "27eb8388-8a12-4a37-a511-c9b8929051e8"}
DEBUG : 2021-08-26 20:52:00,143 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/27eb8388-8a12-4a37-a511-c9b8929051e8/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,143 : Finished Request
DEBUG : 2021-08-26 20:52:00,143 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/f5ebf88c-8c6e-44f4-a6ad-85645dae3ef5/text {"id": "f5ebf88c-8c6e-44f4-a6ad-85645dae3ef5"}
DEBUG : 2021-08-26 20:52:00,158 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/f5ebf88c-8c6e-44f4-a6ad-85645dae3ef5/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,158 : Finished Request
DEBUG : 2021-08-26 20:52:00,158 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/252af293-852f-4a43-9e84-1217670e2370/text {"id": "252af293-852f-4a43-9e84-1217670e2370"}
DEBUG : 2021-08-26 20:52:00,180 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/252af293-852f-4a43-9e84-1217670e2370/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,181 : Finished Request
DEBUG : 2021-08-26 20:52:00,181 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/5dad615d-6f5f-47bc-9b17-0daf62ba09bc/text {"id": "5dad615d-6f5f-47bc-9b17-0daf62ba09bc"}
DEBUG : 2021-08-26 20:52:00,197 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/5dad615d-6f5f-47bc-9b17-0daf62ba09bc/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,198 : Finished Request
DEBUG : 2021-08-26 20:52:00,198 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/2dde1ca7-632c-4b50-bfa7-d19144c252ba/text {"id": "2dde1ca7-632c-4b50-bfa7-d19144c252ba"}
DEBUG : 2021-08-26 20:52:00,219 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/2dde1ca7-632c-4b50-bfa7-d19144c252ba/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,220 : Finished Request
DEBUG : 2021-08-26 20:52:00,220 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/de435972-cd63-4580-b429-d6f9509f8e0c/text {"id": "de435972-cd63-4580-b429-d6f9509f8e0c"}
DEBUG : 2021-08-26 20:52:00,237 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/de435972-cd63-4580-b429-d6f9509f8e0c/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,237 : Finished Request
DEBUG : 2021-08-26 20:52:00,238 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/b813d38e-b8b5-417f-ad53-b1fc50f0285f/text {"id": "b813d38e-b8b5-417f-ad53-b1fc50f0285f"}
DEBUG : 2021-08-26 20:52:00,254 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/b813d38e-b8b5-417f-ad53-b1fc50f0285f/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,254 : Finished Request
DEBUG : 2021-08-26 20:52:00,254 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/34135374-9542-44a9-a729-d8b6e8998fb4/text {"id": "34135374-9542-44a9-a729-d8b6e8998fb4"}
DEBUG : 2021-08-26 20:52:00,270 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/34135374-9542-44a9-a729-d8b6e8998fb4/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,271 : Finished Request
DEBUG : 2021-08-26 20:52:00,271 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/968607b2-5031-4723-bc29-b85e76b9770b/text {"id": "968607b2-5031-4723-bc29-b85e76b9770b"}
DEBUG : 2021-08-26 20:52:00,286 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/968607b2-5031-4723-bc29-b85e76b9770b/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,287 : Finished Request
DEBUG : 2021-08-26 20:52:00,287 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/5fa0fa2d-e16d-4a19-ab7e-c3833f3c8d0b/text {"id": "5fa0fa2d-e16d-4a19-ab7e-c3833f3c8d0b"}
DEBUG : 2021-08-26 20:52:00,303 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/5fa0fa2d-e16d-4a19-ab7e-c3833f3c8d0b/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,303 : Finished Request
DEBUG : 2021-08-26 20:52:00,304 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/659d1090-3635-4a60-836a-d9088663c82d/text {"id": "659d1090-3635-4a60-836a-d9088663c82d"}
DEBUG : 2021-08-26 20:52:00,322 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/659d1090-3635-4a60-836a-d9088663c82d/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,322 : Finished Request
DEBUG : 2021-08-26 20:52:00,322 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/d7d41193-d8b3-46c4-9888-7257eb9f0126/text {"id": "d7d41193-d8b3-46c4-9888-7257eb9f0126"}
DEBUG : 2021-08-26 20:52:00,339 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/d7d41193-d8b3-46c4-9888-7257eb9f0126/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,339 : Finished Request
DEBUG : 2021-08-26 20:52:00,340 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/1939f8cd-383e-4600-9460-626d820aa820/text {"id": "1939f8cd-383e-4600-9460-626d820aa820"}
DEBUG : 2021-08-26 20:52:00,357 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/1939f8cd-383e-4600-9460-626d820aa820/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,357 : Finished Request
DEBUG : 2021-08-26 20:52:00,357 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/028001bb-a8dd-4d50-83b2-c734f38ba29e/text {"id": "028001bb-a8dd-4d50-83b2-c734f38ba29e"}
DEBUG : 2021-08-26 20:52:00,375 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/028001bb-a8dd-4d50-83b2-c734f38ba29e/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,376 : Finished Request
DEBUG : 2021-08-26 20:52:00,376 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/27a81075-046d-47a3-97c5-244e9e889fc7/text {"id": "27a81075-046d-47a3-97c5-244e9e889fc7"}
DEBUG : 2021-08-26 20:52:00,392 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/27a81075-046d-47a3-97c5-244e9e889fc7/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,393 : Finished Request
DEBUG : 2021-08-26 20:52:00,393 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/c7942502-b28a-4949-9bac-17bf0c937182/text {"id": "c7942502-b28a-4949-9bac-17bf0c937182"}
DEBUG : 2021-08-26 20:52:00,409 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/c7942502-b28a-4949-9bac-17bf0c937182/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,410 : Finished Request
DEBUG : 2021-08-26 20:52:00,410 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/144c2cd2-ae57-4f0b-82eb-0612f9547e56/text {"id": "144c2cd2-ae57-4f0b-82eb-0612f9547e56"}
DEBUG : 2021-08-26 20:52:00,426 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/144c2cd2-ae57-4f0b-82eb-0612f9547e56/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,427 : Finished Request
DEBUG : 2021-08-26 20:52:00,427 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/4c5457a7-df30-4766-932c-67b94dd9203b/text {"id": "4c5457a7-df30-4766-932c-67b94dd9203b"}
DEBUG : 2021-08-26 20:52:00,444 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/4c5457a7-df30-4766-932c-67b94dd9203b/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,445 : Finished Request
DEBUG : 2021-08-26 20:52:00,445 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/487b7356-4a6f-426d-ab26-b40d4ea0c773/text {"id": "487b7356-4a6f-426d-ab26-b40d4ea0c773"}
DEBUG : 2021-08-26 20:52:00,461 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/487b7356-4a6f-426d-ab26-b40d4ea0c773/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,461 : Finished Request
DEBUG : 2021-08-26 20:52:00,461 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/b1c3a6ef-5308-40b8-80e8-b541bdaa776f/text {"id": "b1c3a6ef-5308-40b8-80e8-b541bdaa776f"}
DEBUG : 2021-08-26 20:52:00,478 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/b1c3a6ef-5308-40b8-80e8-b541bdaa776f/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,478 : Finished Request
DEBUG : 2021-08-26 20:52:00,479 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/1d63d05e-67b6-4473-a285-21637c813acb/text {"id": "1d63d05e-67b6-4473-a285-21637c813acb"}
DEBUG : 2021-08-26 20:52:00,496 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/1d63d05e-67b6-4473-a285-21637c813acb/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,497 : Finished Request
DEBUG : 2021-08-26 20:52:00,497 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/00760515-5687-476f-b465-325fc07e7f79/text {"id": "00760515-5687-476f-b465-325fc07e7f79"}
DEBUG : 2021-08-26 20:52:00,513 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/00760515-5687-476f-b465-325fc07e7f79/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,514 : Finished Request
DEBUG : 2021-08-26 20:52:00,514 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/7a170788-5eb2-4eb6-9aa8-35d5d91aebba/text {"id": "7a170788-5eb2-4eb6-9aa8-35d5d91aebba"}
DEBUG : 2021-08-26 20:52:00,532 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/7a170788-5eb2-4eb6-9aa8-35d5d91aebba/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,532 : Finished Request
DEBUG : 2021-08-26 20:52:00,532 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/579f59a4-65b6-4811-a3a2-0317ac6978db/text {"id": "579f59a4-65b6-4811-a3a2-0317ac6978db"}
DEBUG : 2021-08-26 20:52:00,549 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/579f59a4-65b6-4811-a3a2-0317ac6978db/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,549 : Finished Request
DEBUG : 2021-08-26 20:52:00,549 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/2dbc5931-8630-411b-86c9-1c562c3d3ad4/text {"id": "2dbc5931-8630-411b-86c9-1c562c3d3ad4"}
DEBUG : 2021-08-26 20:52:00,565 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/2dbc5931-8630-411b-86c9-1c562c3d3ad4/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,566 : Finished Request
DEBUG : 2021-08-26 20:52:00,566 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/5647846b-c7fa-493d-96a8-47ea2dd61a53/text {"id": "5647846b-c7fa-493d-96a8-47ea2dd61a53"}
DEBUG : 2021-08-26 20:52:00,581 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/5647846b-c7fa-493d-96a8-47ea2dd61a53/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,581 : Finished Request
DEBUG : 2021-08-26 20:52:00,581 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/83f33ca9-5129-4581-8fe5-77d22ada699a/text {"id": "83f33ca9-5129-4581-8fe5-77d22ada699a"}
DEBUG : 2021-08-26 20:52:00,601 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/83f33ca9-5129-4581-8fe5-77d22ada699a/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,601 : Finished Request
DEBUG : 2021-08-26 20:52:00,601 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/27df8849-d75b-4f38-8551-3a57c30a06b8/text {"id": "27df8849-d75b-4f38-8551-3a57c30a06b8"}
DEBUG : 2021-08-26 20:52:00,617 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/27df8849-d75b-4f38-8551-3a57c30a06b8/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,617 : Finished Request
DEBUG : 2021-08-26 20:52:00,617 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/c8adc43c-04d7-4087-b827-e2e6abe433e8/text {"id": "c8adc43c-04d7-4087-b827-e2e6abe433e8"}
DEBUG : 2021-08-26 20:52:00,634 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/c8adc43c-04d7-4087-b827-e2e6abe433e8/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,634 : Finished Request
DEBUG : 2021-08-26 20:52:00,634 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/9271af1d-56b3-4777-8390-d4c11fa2d576/text {"id": "9271af1d-56b3-4777-8390-d4c11fa2d576"}
DEBUG : 2021-08-26 20:52:00,652 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/9271af1d-56b3-4777-8390-d4c11fa2d576/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,652 : Finished Request
DEBUG : 2021-08-26 20:52:00,653 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/d3378265-7372-48bc-9eb0-9866b0752262/text {"id": "d3378265-7372-48bc-9eb0-9866b0752262"}
DEBUG : 2021-08-26 20:52:00,669 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/d3378265-7372-48bc-9eb0-9866b0752262/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,670 : Finished Request
DEBUG : 2021-08-26 20:52:00,670 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/4ee78c39-5094-4ec4-84d4-244496787c12/text {"id": "4ee78c39-5094-4ec4-84d4-244496787c12"}
DEBUG : 2021-08-26 20:52:00,686 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/4ee78c39-5094-4ec4-84d4-244496787c12/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,687 : Finished Request
DEBUG : 2021-08-26 20:52:00,687 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/a99afb44-64ce-435a-b5e0-263de15a1819/text {"id": "a99afb44-64ce-435a-b5e0-263de15a1819"}
DEBUG : 2021-08-26 20:52:00,703 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/a99afb44-64ce-435a-b5e0-263de15a1819/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,704 : Finished Request
DEBUG : 2021-08-26 20:52:00,704 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/ff9410e9-2045-4b0e-8367-06e1311a97a3/text {"id": "ff9410e9-2045-4b0e-8367-06e1311a97a3"}
DEBUG : 2021-08-26 20:52:00,722 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/ff9410e9-2045-4b0e-8367-06e1311a97a3/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,722 : Finished Request
DEBUG : 2021-08-26 20:52:00,722 : GET http://127.0.0.1:58283/session/fff98da934d9313a3667a68e88476c48/element/7ab10d1f-586c-4e09-b6a4-b3b5f81b4c1a/text {"id": "7ab10d1f-586c-4e09-b6a4-b3b5f81b4c1a"}
DEBUG : 2021-08-26 20:52:00,738 : http://127.0.0.1:58283 "GET /session/fff98da934d9313a3667a68e88476c48/element/7ab10d1f-586c-4e09-b6a4-b3b5f81b4c1a/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:52:00,739 : Finished Request
