INFO : 2021-08-26 20:32:42,196 : Dir raw_data/2017-18 already exists
DEBUG : 2021-08-26 20:33:03,523 : Finished Request
DEBUG : 2021-08-26 20:33:03,523 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/4d9e67fb-d0aa-44e4-b996-454a3d008bca/text {"id": "4d9e67fb-d0aa-44e4-b996-454a3d008bca"}
DEBUG : 2021-08-26 20:33:03,539 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/4d9e67fb-d0aa-44e4-b996-454a3d008bca/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,539 : Finished Request
DEBUG : 2021-08-26 20:33:03,539 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/22b8c50b-cff1-4d8e-95d0-90c0af7de465/text {"id": "22b8c50b-cff1-4d8e-95d0-90c0af7de465"}
DEBUG : 2021-08-26 20:33:03,552 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/22b8c50b-cff1-4d8e-95d0-90c0af7de465/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,552 : Finished Request
DEBUG : 2021-08-26 20:33:03,553 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/743cd312-ff1b-4267-8d62-9cdfd7dc86bf/text {"id": "743cd312-ff1b-4267-8d62-9cdfd7dc86bf"}
DEBUG : 2021-08-26 20:33:03,565 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/743cd312-ff1b-4267-8d62-9cdfd7dc86bf/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,566 : Finished Request
DEBUG : 2021-08-26 20:33:03,566 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/c8a3bf82-3baf-4c42-a26b-cb72aaedcfee/text {"id": "c8a3bf82-3baf-4c42-a26b-cb72aaedcfee"}
DEBUG : 2021-08-26 20:33:03,581 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/c8a3bf82-3baf-4c42-a26b-cb72aaedcfee/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,581 : Finished Request
DEBUG : 2021-08-26 20:33:03,581 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/6778424e-c0e5-4658-9d94-f255a1ed0e99/text {"id": "6778424e-c0e5-4658-9d94-f255a1ed0e99"}
DEBUG : 2021-08-26 20:33:03,595 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/6778424e-c0e5-4658-9d94-f255a1ed0e99/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,596 : Finished Request
DEBUG : 2021-08-26 20:33:03,596 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/f43d6039-ddea-4142-9e86-59e23dbdeb6f/text {"id": "f43d6039-ddea-4142-9e86-59e23dbdeb6f"}
DEBUG : 2021-08-26 20:33:03,616 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/f43d6039-ddea-4142-9e86-59e23dbdeb6f/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,616 : Finished Request
DEBUG : 2021-08-26 20:33:03,616 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/c75cf1f8-0da1-44bd-a35b-5985a6dfa9fa/text {"id": "c75cf1f8-0da1-44bd-a35b-5985a6dfa9fa"}
DEBUG : 2021-08-26 20:33:03,632 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/c75cf1f8-0da1-44bd-a35b-5985a6dfa9fa/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,632 : Finished Request
DEBUG : 2021-08-26 20:33:03,632 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/57fe5924-50b3-4b9b-bf8c-843a4d585cce/text {"id": "57fe5924-50b3-4b9b-bf8c-843a4d585cce"}
DEBUG : 2021-08-26 20:33:03,647 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/57fe5924-50b3-4b9b-bf8c-843a4d585cce/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,648 : Finished Request
DEBUG : 2021-08-26 20:33:03,648 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/244f94dd-e5ba-4a34-8602-414797a3d824/text {"id": "244f94dd-e5ba-4a34-8602-414797a3d824"}
DEBUG : 2021-08-26 20:33:03,666 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/244f94dd-e5ba-4a34-8602-414797a3d824/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,666 : Finished Request
DEBUG : 2021-08-26 20:33:03,666 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/474d845f-f8c1-45f9-856c-90643bbae3dd/text {"id": "474d845f-f8c1-45f9-856c-90643bbae3dd"}
DEBUG : 2021-08-26 20:33:03,680 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/474d845f-f8c1-45f9-856c-90643bbae3dd/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,680 : Finished Request
DEBUG : 2021-08-26 20:33:03,680 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/1a1cc112-2dea-42e3-8c58-111100e02cf2/text {"id": "1a1cc112-2dea-42e3-8c58-111100e02cf2"}
DEBUG : 2021-08-26 20:33:03,694 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/1a1cc112-2dea-42e3-8c58-111100e02cf2/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,694 : Finished Request
DEBUG : 2021-08-26 20:33:03,694 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/528d8e1f-e415-4622-b7a0-50a5df72f7cb/text {"id": "528d8e1f-e415-4622-b7a0-50a5df72f7cb"}
DEBUG : 2021-08-26 20:33:03,709 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/528d8e1f-e415-4622-b7a0-50a5df72f7cb/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,710 : Finished Request
DEBUG : 2021-08-26 20:33:03,710 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/8bccc6f8-22df-44a8-80fc-bf9df13eb280/text {"id": "8bccc6f8-22df-44a8-80fc-bf9df13eb280"}
DEBUG : 2021-08-26 20:33:03,725 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/8bccc6f8-22df-44a8-80fc-bf9df13eb280/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,726 : Finished Request
DEBUG : 2021-08-26 20:33:03,726 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/49c66cc9-708b-4e4b-a592-df938d9e92c3/text {"id": "49c66cc9-708b-4e4b-a592-df938d9e92c3"}
DEBUG : 2021-08-26 20:33:03,739 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/49c66cc9-708b-4e4b-a592-df938d9e92c3/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,740 : Finished Request
DEBUG : 2021-08-26 20:33:03,740 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/0434cab0-d8eb-47d0-9964-2adaf18a2567/text {"id": "0434cab0-d8eb-47d0-9964-2adaf18a2567"}
DEBUG : 2021-08-26 20:33:03,754 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/0434cab0-d8eb-47d0-9964-2adaf18a2567/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,755 : Finished Request
DEBUG : 2021-08-26 20:33:03,755 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/eb3f4652-2432-451b-b199-270e600a2e02/text {"id": "eb3f4652-2432-451b-b199-270e600a2e02"}
DEBUG : 2021-08-26 20:33:03,772 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/eb3f4652-2432-451b-b199-270e600a2e02/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,772 : Finished Request
DEBUG : 2021-08-26 20:33:03,772 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/eca20253-7173-4eee-a62a-18bc3ff3d8e3/text {"id": "eca20253-7173-4eee-a62a-18bc3ff3d8e3"}
DEBUG : 2021-08-26 20:33:03,788 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/eca20253-7173-4eee-a62a-18bc3ff3d8e3/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,788 : Finished Request
DEBUG : 2021-08-26 20:33:03,788 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/6702f169-7ae2-48ca-b355-73f753f0d5c6/text {"id": "6702f169-7ae2-48ca-b355-73f753f0d5c6"}
DEBUG : 2021-08-26 20:33:03,805 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/6702f169-7ae2-48ca-b355-73f753f0d5c6/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,805 : Finished Request
DEBUG : 2021-08-26 20:33:03,805 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/9e0369ad-056a-47d5-a15c-1c4ff607198a/text {"id": "9e0369ad-056a-47d5-a15c-1c4ff607198a"}
DEBUG : 2021-08-26 20:33:03,821 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/9e0369ad-056a-47d5-a15c-1c4ff607198a/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,821 : Finished Request
DEBUG : 2021-08-26 20:33:03,821 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/26278079-662c-469f-a371-25a53a3decb2/text {"id": "26278079-662c-469f-a371-25a53a3decb2"}
DEBUG : 2021-08-26 20:33:03,836 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/26278079-662c-469f-a371-25a53a3decb2/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,837 : Finished Request
DEBUG : 2021-08-26 20:33:03,837 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/5e10c093-1009-4db7-a16b-8adb27234f83/text {"id": "5e10c093-1009-4db7-a16b-8adb27234f83"}
DEBUG : 2021-08-26 20:33:03,859 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/5e10c093-1009-4db7-a16b-8adb27234f83/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,859 : Finished Request
DEBUG : 2021-08-26 20:33:03,859 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/c9258933-7bad-47fe-adfb-41525982cf89/text {"id": "c9258933-7bad-47fe-adfb-41525982cf89"}
DEBUG : 2021-08-26 20:33:03,876 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/c9258933-7bad-47fe-adfb-41525982cf89/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,876 : Finished Request
DEBUG : 2021-08-26 20:33:03,877 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/d8dc05e5-37aa-4ff2-b35f-fb49cc9f2970/text {"id": "d8dc05e5-37aa-4ff2-b35f-fb49cc9f2970"}
DEBUG : 2021-08-26 20:33:03,893 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/d8dc05e5-37aa-4ff2-b35f-fb49cc9f2970/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,893 : Finished Request
DEBUG : 2021-08-26 20:33:03,893 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/52ea771c-75fe-4980-8420-34fa0b0ddd16/text {"id": "52ea771c-75fe-4980-8420-34fa0b0ddd16"}
DEBUG : 2021-08-26 20:33:03,907 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/52ea771c-75fe-4980-8420-34fa0b0ddd16/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,907 : Finished Request
DEBUG : 2021-08-26 20:33:03,908 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/b99ff927-8233-4fb2-af9d-aca95f76b06a/text {"id": "b99ff927-8233-4fb2-af9d-aca95f76b06a"}
DEBUG : 2021-08-26 20:33:03,922 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/b99ff927-8233-4fb2-af9d-aca95f76b06a/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,922 : Finished Request
DEBUG : 2021-08-26 20:33:03,922 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/a7b1fd21-af10-4101-9810-41fe4f97c985/text {"id": "a7b1fd21-af10-4101-9810-41fe4f97c985"}
DEBUG : 2021-08-26 20:33:03,935 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/a7b1fd21-af10-4101-9810-41fe4f97c985/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,936 : Finished Request
DEBUG : 2021-08-26 20:33:03,936 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/d7a85421-327c-4f66-80dc-ac95c2383e1f/text {"id": "d7a85421-327c-4f66-80dc-ac95c2383e1f"}
DEBUG : 2021-08-26 20:33:03,949 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/d7a85421-327c-4f66-80dc-ac95c2383e1f/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,949 : Finished Request
DEBUG : 2021-08-26 20:33:03,949 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/f340d776-27e1-4019-8e8c-fd364ba49a08/text {"id": "f340d776-27e1-4019-8e8c-fd364ba49a08"}
DEBUG : 2021-08-26 20:33:03,963 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/f340d776-27e1-4019-8e8c-fd364ba49a08/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,963 : Finished Request
DEBUG : 2021-08-26 20:33:03,963 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/9de1864e-de1d-4c94-ac96-d068116f9852/text {"id": "9de1864e-de1d-4c94-ac96-d068116f9852"}
DEBUG : 2021-08-26 20:33:03,978 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/9de1864e-de1d-4c94-ac96-d068116f9852/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,978 : Finished Request
DEBUG : 2021-08-26 20:33:03,978 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/edd5e90a-5663-48c3-a851-9f7e6589dda2/text {"id": "edd5e90a-5663-48c3-a851-9f7e6589dda2"}
DEBUG : 2021-08-26 20:33:03,992 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/edd5e90a-5663-48c3-a851-9f7e6589dda2/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:03,992 : Finished Request
DEBUG : 2021-08-26 20:33:03,993 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/5f58d784-0d92-478a-8fce-5b891e2f5572/text {"id": "5f58d784-0d92-478a-8fce-5b891e2f5572"}
DEBUG : 2021-08-26 20:33:04,005 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/5f58d784-0d92-478a-8fce-5b891e2f5572/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,005 : Finished Request
DEBUG : 2021-08-26 20:33:04,006 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/e8553e99-2374-46b2-be85-c50ace089a14/text {"id": "e8553e99-2374-46b2-be85-c50ace089a14"}
DEBUG : 2021-08-26 20:33:04,018 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/e8553e99-2374-46b2-be85-c50ace089a14/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,019 : Finished Request
DEBUG : 2021-08-26 20:33:04,019 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/45deb377-ac98-4d82-b445-c8f903dd5001/text {"id": "45deb377-ac98-4d82-b445-c8f903dd5001"}
DEBUG : 2021-08-26 20:33:04,032 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/45deb377-ac98-4d82-b445-c8f903dd5001/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,032 : Finished Request
DEBUG : 2021-08-26 20:33:04,032 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/adf514af-5714-457e-baae-272ec1a42ed2/text {"id": "adf514af-5714-457e-baae-272ec1a42ed2"}
DEBUG : 2021-08-26 20:33:04,047 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/adf514af-5714-457e-baae-272ec1a42ed2/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,048 : Finished Request
DEBUG : 2021-08-26 20:33:04,048 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/7ad13f3d-f54a-40c3-8149-b07fcb9348ec/text {"id": "7ad13f3d-f54a-40c3-8149-b07fcb9348ec"}
DEBUG : 2021-08-26 20:33:04,062 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/7ad13f3d-f54a-40c3-8149-b07fcb9348ec/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,063 : Finished Request
DEBUG : 2021-08-26 20:33:04,063 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/0271dda0-fd85-4564-b72d-75a34d258cd1/text {"id": "0271dda0-fd85-4564-b72d-75a34d258cd1"}
DEBUG : 2021-08-26 20:33:04,080 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/0271dda0-fd85-4564-b72d-75a34d258cd1/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,081 : Finished Request
DEBUG : 2021-08-26 20:33:04,081 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/26a8eb3a-263e-4be6-8e99-80c446156398/text {"id": "26a8eb3a-263e-4be6-8e99-80c446156398"}
DEBUG : 2021-08-26 20:33:04,096 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/26a8eb3a-263e-4be6-8e99-80c446156398/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,097 : Finished Request
DEBUG : 2021-08-26 20:33:04,097 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/f9219990-4d86-4f26-a062-f2563808825a/text {"id": "f9219990-4d86-4f26-a062-f2563808825a"}
DEBUG : 2021-08-26 20:33:04,112 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/f9219990-4d86-4f26-a062-f2563808825a/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,113 : Finished Request
DEBUG : 2021-08-26 20:33:04,113 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/6e03756b-b0a6-405d-b36b-ff049b51f7b5/text {"id": "6e03756b-b0a6-405d-b36b-ff049b51f7b5"}
DEBUG : 2021-08-26 20:33:04,127 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/6e03756b-b0a6-405d-b36b-ff049b51f7b5/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,127 : Finished Request
DEBUG : 2021-08-26 20:33:04,127 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/2e7b0ef6-e75d-457d-ae4a-268bb856d5a2/text {"id": "2e7b0ef6-e75d-457d-ae4a-268bb856d5a2"}
DEBUG : 2021-08-26 20:33:04,143 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/2e7b0ef6-e75d-457d-ae4a-268bb856d5a2/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,143 : Finished Request
DEBUG : 2021-08-26 20:33:04,143 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/46f08211-0d82-465c-8399-1c553a89efc7/text {"id": "46f08211-0d82-465c-8399-1c553a89efc7"}
DEBUG : 2021-08-26 20:33:04,159 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/46f08211-0d82-465c-8399-1c553a89efc7/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,159 : Finished Request
DEBUG : 2021-08-26 20:33:04,159 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/ed292c67-9059-4418-842d-7c8407cbf626/text {"id": "ed292c67-9059-4418-842d-7c8407cbf626"}
DEBUG : 2021-08-26 20:33:04,174 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/ed292c67-9059-4418-842d-7c8407cbf626/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,174 : Finished Request
DEBUG : 2021-08-26 20:33:04,174 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/7ea24332-5316-4197-80e5-9dbf41ab1fd6/text {"id": "7ea24332-5316-4197-80e5-9dbf41ab1fd6"}
DEBUG : 2021-08-26 20:33:04,190 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/7ea24332-5316-4197-80e5-9dbf41ab1fd6/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,190 : Finished Request
DEBUG : 2021-08-26 20:33:04,190 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/0d581c5a-0cb6-4a43-9fe9-9655c9204cf0/text {"id": "0d581c5a-0cb6-4a43-9fe9-9655c9204cf0"}
DEBUG : 2021-08-26 20:33:04,205 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/0d581c5a-0cb6-4a43-9fe9-9655c9204cf0/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,205 : Finished Request
DEBUG : 2021-08-26 20:33:04,206 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/ed5b30f3-fa85-4995-80e8-d80c367da229/text {"id": "ed5b30f3-fa85-4995-80e8-d80c367da229"}
DEBUG : 2021-08-26 20:33:04,221 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/ed5b30f3-fa85-4995-80e8-d80c367da229/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,221 : Finished Request
DEBUG : 2021-08-26 20:33:04,221 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/5612599c-e99d-44bf-b611-8aba3c1f90c2/text {"id": "5612599c-e99d-44bf-b611-8aba3c1f90c2"}
DEBUG : 2021-08-26 20:33:04,236 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/5612599c-e99d-44bf-b611-8aba3c1f90c2/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,236 : Finished Request
DEBUG : 2021-08-26 20:33:04,236 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/bd420246-64f8-4c99-bf30-7ea75494cc80/text {"id": "bd420246-64f8-4c99-bf30-7ea75494cc80"}
DEBUG : 2021-08-26 20:33:04,252 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/bd420246-64f8-4c99-bf30-7ea75494cc80/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,252 : Finished Request
DEBUG : 2021-08-26 20:33:04,252 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/52fdaef0-4854-4550-8404-2a5f45c27f80/text {"id": "52fdaef0-4854-4550-8404-2a5f45c27f80"}
DEBUG : 2021-08-26 20:33:04,265 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/52fdaef0-4854-4550-8404-2a5f45c27f80/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,265 : Finished Request
DEBUG : 2021-08-26 20:33:04,265 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/f7da0bd2-161b-4093-aee3-6509bdb638bc/text {"id": "f7da0bd2-161b-4093-aee3-6509bdb638bc"}
DEBUG : 2021-08-26 20:33:04,281 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/f7da0bd2-161b-4093-aee3-6509bdb638bc/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,281 : Finished Request
DEBUG : 2021-08-26 20:33:04,281 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/01f2f427-8ab3-4508-bfc5-1f5f8f771fa1/text {"id": "01f2f427-8ab3-4508-bfc5-1f5f8f771fa1"}
DEBUG : 2021-08-26 20:33:04,295 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/01f2f427-8ab3-4508-bfc5-1f5f8f771fa1/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,295 : Finished Request
DEBUG : 2021-08-26 20:33:04,295 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/9e89407a-cc5a-4e5b-9f65-4658c1455afe/text {"id": "9e89407a-cc5a-4e5b-9f65-4658c1455afe"}
DEBUG : 2021-08-26 20:33:04,308 : http://127.0.0.1:50124 "GET /session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/9e89407a-cc5a-4e5b-9f65-4658c1455afe/text HTTP/1.1" 200 12
DEBUG : 2021-08-26 20:33:04,308 : Finished Request
DEBUG : 2021-08-26 20:33:04,310 : GET http://127.0.0.1:50124/session/7b4af50d3ab7d31f2fb2f595541ac2d3/element/9b467a2f-9076-486d-bbe2-18022cb73cbb/text {"id": "9b467a2f-9076-486d-bbe2-18022cb73cbb"}
